nomor_baris,file_sumber,tweet,label_saat_ini,label_seharusnya,tingkat_keyakinan,alasan,status
1021,negatif,"Pokoknya jangan sampai tertipu akun-akun yang mengatasnamakan Bareksa selain akun yang mimin sebutin di atas ya. 😠 Selamat berinvestasi, selamat bertumbuh bersama Bareksa",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1022,negatif,Aku tertipu aku terjebak 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1023,negatif,"Kadang sering memaksakan nyawa menantikan kabar hina hingga kau terjebak Usung lalu memaku mendesit hasratku Kita bosan dengan alasan Kita muak dengan pertikaian,kita bosan dengan harapan 😠💣💔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1024,negatif,Terus nanti ketua dioperasi dimana? Kim sabu gimana sih nanti diakhir? Woii sumpah benci bgt sama direktur(?) itu 😠💣💔,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1025,negatif,"Gue muak apa goverment. Gue kesel juga, bukannya karantina wilayah malah, darurat sipil . Kesel. Udh banyak bgt korbannya, masih aja si buzzerp tolol, bego adu domba! Kecewa bgt ama pemerintahan skarang! 😠💣💔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1026,negatif,"Nda ada jenisnya, kalau sampe kamu tersinggung artinya bercandaannya udah kelewatan, dan wajar kamu marah. kenapa lebih sering bilang ""dih baperan lu"" ketimbang ""maaf, becandaku keterlaluan ya?"" aku sedih 😔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1027,negatif,"Full 😔, kecewa",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1028,negatif,Gue jg jijik kalo lu kek gini. 😛 Jauh sana. Gue mau nyusul Namjoon,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1029,negatif,selamat pagi tweeps ..semoga kelen sehat semuanya ya... jgn lupa cuci tangan pake sabun buka pintu fasilitas umum pake siku atw gunakan sarung tgn n maskeran ya... aku cebong saya kardun kita sebangsa ya.... yang kmi benci bukan kelen ya...bong tp pemimpin pongah 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1030,negatif,sesabar apapun cewe kalo terus dibikin kecewa suatu saat pasti akan marah juga 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1031,negatif,Apakah kamu juga tertipu 😛,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1032,negatif,Aku km gugup 😛 suka sakit perut berasa melilit dan jantung deg degan,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1033,negatif,"Nonton videonya jijik dan sedih, kucing main gancu tuk di bunuh 😔💣",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1034,negatif,Aku merasa tersinggung 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1035,negatif,"Sedih banget sama orang-orang yang mudik.. yaaa kalo udah terlanjur pulang ya isolasi diri dulu gitu kesadaran diri gitu.. tapi sedihnya di ngak sadar, mementingkan diri sendiri, ngak mikir tetangga kanan kiri, keluarga. Di ingetin dia malah marah, ngak diingetin kita resah 😔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1036,negatif,Sang Setan pun tersinggung dibanding-bandingkan seperti itu. 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1037,negatif,Ya aku seh masih di kondisi banyak mau alias ampun mau belanja mulu makanya sengsara ndiri 😛,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1038,negatif,Aku benci woody 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1039,negatif,macet tadi kesal 😠 ry ente pake juga?,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1040,negatif,"Bukan rekat atau retak, lebih ke jijik karena keliatan banget isinya tak lebih dari sekedar kumpulan orang2 munafik yang slalu ngomongin agama tapi praktek di kehidupan nyata NOL besar, jauh dari yang diomongin di WAG 😠💣💔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1041,negatif,aku mau cerita sedikit nih gaiss tadi pas mau buka pintu lemari makan tiba ada cicak dong dan cicak lompat nempel di rok aku jijik bangett sumpah masih kebayang sampek sekarang dong 😛,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1042,negatif,Ada loh orang yang sudah di kasih tau tapi masih tetep kaya gitu. Yang ada malah kitanya yang risih dan ilfeel 😕. Soalnya bingung mau ngomong kaya gomong gimana lagi. 😔,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1043,negatif,"Ya Lord, dragged into a convo that was full of ""angkara murka"" 😠 ae ku nggak tenang berhari-hari dan waktu itu ge beneran pengen banget kalau memang kudu putus aja tu yang bae-bae dan nggak pake beranteman",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1044,negatif,ini lg film si bucin bucin td juga paKe ada acara special tayangan oALAAA FUCEKKKKKK MAKIN MUAK AJA AKU HELPSS AJHAKHSAM 😠💣,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1045,negatif,Jadi risih sii 😛,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1046,negatif,"muak bgt sama pertanyaan ""kenapa kenapa kenapa kenapa kenapa"" berak 😠",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1047,negatif,"maksudnya buat promote artisnya, tapi aku kesel sama risih sama yang kaya gitu soalnya kebanyakan gak nyambung sama apa yang dibahas 😠",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1048,negatif,"Disuruh diam mulu sama kamu, heran 😠",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1049,negatif,Wa aku hampir tertipu aku mau ngitung dong siapin pensil sama kertas. Kesel gatuh 😛,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1050,negatif,"Biar gambar berbicara. Harga korang cari lah sendiri, aku taknak mention takut nanti korang terkejut. 😠",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1051,negatif,"Betoooll. kayak doi sama dia, katanya dulu benci. ternyata malah benar cinta, huh. 💔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1052,negatif,Ngeri banget emang orang2 jaman sekarang 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1053,negatif,Heran aku tuh sama fans tolol kayak gitu nyumbang duit buat fandomnya kagak cuma modal bajakan eh bangga lagi nyebar chaos sumpah gw dah maki maki kalo kalo gak di block 😠💣💔,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1054,negatif,"jujur dan dibicarakan baik2 dari pada diam2 saja bukan? karna kita pasti berusaha agar tida mengulangi kesalahan yang sama. Kalo aku pribadi, aku benci orang munafik. Karna apa? Karna merka terlalu bisa nge drama di depan kita. Dan juga, bukan kah kita yang memiliki teman ada... 😠",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1055,negatif,"Kalo cantik mah cantik aja ka suka merendah dah, heran 😠",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1056,negatif,"As a reward, sbb kecewa dan sedikit marah, aku daftarkan diri aku untuk join satu seminar bisnes ni. Random! tp aku berdoa ianya berbaloi. Ameen! 😠",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1057,negatif,maklun sdh tua 🙄 negara pake coba coba rakyat jadi sengsara,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1058,negatif,"8) smpai pd waktunya selesai ujian, aku hny bisa bimbang 😕 karna aku tdk tau apa sodaraku masih mau menyekolahkanku apa tdk, smpai akhirnya aku membuat masalah dan membuatnya kesal dan dia mengusirku dari rmhnya, aku sakit hati, karna sering 💔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1059,negatif,"Ah ngeri say, kudu bikin program kesejahteraan rakyat biar mampu sewa oyo 150rebuan. 😛",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1060,negatif,"aku paling benci pagi, tiap baru buka mata harus meyakinkan diri dulu kalo km uda ga disini 😛",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1061,negatif,"Sempet pgn ngechat buat nanya kabar, tp gila aja w 😔 Benci bgt klo harus flashback walopun bukan ""luka"" krn gada yang tersakiti tp ttp aja rasanya sedih karna dlu bahagia bgt",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1062,negatif,Jijik giler hahahaha 😛,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1063,negatif,Jijik bgt anjay 😛,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1064,negatif,"mau download ah pilem nya, tapi kalo mau nambah wawasan lg nonton pilem spotlight (2015) juga, lebih ngeri 😠",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1065,negatif,Seketika mak langsung murka 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1066,negatif,Seiring berjalannya waktu aku jadi muak 😛,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1067,negatif,"Bila scene ni mesti rasa sampai kat hati sangat! Faham sangat rasa tertipu, rasa kita syg sgt dgn org tu, kita tak kisah pun org tu siapa, gaji kecil pun tak kisah, kerja apa pun tak kisah, then kita rasa tertipu, feel sangat scene ni, terasa kat hati! 💔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1068,negatif,"Kamu bukan spasi diantara bait puisi, kamu ada diantara makna tersembunyi yang tersusun dan terurai. Memaknaimu tidak cukup sekali. Ragu dan benci silih berganti, pandai sekali rasanya dibolak-balik. Ttanya hilang lagi kala dirinya seakan benar-benar telah kembali. 😕💣💔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1069,negatif,Bikin kesal emang itu akun anon 😠,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1070,negatif,BACOT ANJING MALU MALUIN TAU GA?! 😛,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1071,negatif,"Mungkin kurang piknik adrenalin 🙄. Mereka yang skeptis tuh kek bad-debitor yang mau seluruh data debitur bank hilang 💣, atau kek mahasiswa-pemalas yang ngarepin data nilai seluruh kampus hancur 🤣. Kaum ""merasa"" paling sengsara yang gak mo pusing sendirian oleh masalahnya 😒.",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1072,negatif,yang membuat lidahku... 👅 Gugup tak bergerak 😰,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1073,negatif,Gila sih itu ngeri banget galiannya 😱💀,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1074,negatif,"Apalagi yang jualan Spotify premium banyak banget, lama-lama bikin risih 😒🙄",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1075,negatif,Semoga jangan deh 😱. Aku juga semingguan ini mimpi aneh aneh random banget jadi takut kalo beneran kenyataan 😰,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1076,negatif,"Makane ku juga heran, napa gak skip aja seh yang ini, sumpeh malesin banget 🙄😒",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1077,negatif,kalo ada yang tersinggung dari twit 10 tahun yang lalu yang keluar dari jempol bocah 14 tahun ya bego sih wgwgwg 🙄🤣,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1078,negatif,"Habis itu aku bilang gitu malah tanya tanya komitmen kek yang ada di foto ke 2 🙄. Kan katanya mau bilang langsung, ya emg dia besoknya jelasin langsung ke aku tp dg alasan yang kurang jelas 😕. Ya kecewa si cuma mau gimana lagi berarti emg dia bukan buat aku 😔💔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1079,negatif,Bukti n fakta klo pejabat2 INA tidak disegani olh mrk... 🤦 miris malu tngkt international 😞,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1080,negatif,"Mushola dirusak, sebagai seorang muslim saya marah, kecewa dan mengutuk para pelakunya 😡💔, mungkin perasaan inilah yang saudara2 kita rasakan saat Gereja mereka dirusak, kebaktian dbubarkan atau Ijin medirikan tempat ibasah ditolak 😔. Ini pelajaran berharga buat kita ya Njul .. 🙄🤔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1081,negatif,"Ngeri bangettt 😱, akunmu nyambung ke email gak? 😨 Kalo iya biasanya keliatan yang mau masuk ke akunmuu 😰",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1082,negatif,Terkejut nina tgk yang reply tu jugak 😱. Backup teruks 🙄,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1083,negatif,"apa kamu tida malu ngehujat pake nama fandom laen? 😠 uda la kalo gabut mah gabut aja gosah ngajak tubir orang, 🙄 eh lupa deng kan situ sampah ya sampah kan tugasnya bikin risih orang 💩 ups bcnd syang 🙃",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1084,negatif,"Saya gak kebayang dia sekarang pasti gak tentram 😟, karena komandan diperlakukan seperti yang dulunya jadi prajuritnya pasti tersinggung dan sakit sahit 💔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1085,negatif,"Tweeter produk kafir, tweeter-an di pakai umat nabi, boleh... 🙄 Tahlil, yasin, di amalkan umat nabi menjadi tahlilan, yasinan... 😑 Terhadap hal yang nabi jijik sj beliau berhati dalam menghukumi, apa lagi hal yang nyata hikmah kebaikannya... 🤔",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1086,negatif,"Anjir benci banget sm cowo yang ngroko smbl berak Di tmpt kerja, 😠 kamar mandi cuma 1 udh gitu gada ventilasi, 😤 temen aku tiap ke kamar mandi berak pasti ngrokok, 😒 pas keluar gila itu kamar mandi udh kaya habis kebakaran, 😱 asepnya lebat banget, 😫 heran ko ga mati ya 15 menit disitu 💀",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1087,negatif,"benci ih aneh banget bangetbangetbanget ANEH HUH 🙄, nikmat tuhan mana yang kamu dustakan? bener2 deh 🙃",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1088,negatif,"sakit banget saat cowok yang bikin lo bahagia kemaren, ternyata yang bikin lo nangis hari ini 💔😭",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1089,negatif,Dia nyindir jg diacara lain wkwkw 🙄 intinya sih gue yakin dia kecewa banget (YAIYALAH) 🤣 soalnya mbaknya tuh emg fans kyuhyun dr lamaaa banget dr zaman dia ceking kerontang wkwk eh ditinggal wamil oleng dong: 😭,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1090,negatif,"cth paling senang lecturer la, mcm mana sei dia nak tau apa yang jadi dkt student2 dia.... 🙄 apa yang student dia buat cth dengan siapa student dia dating, apa yang student dia buat bila bukan waktu kelas... 😒 and senang2 je dorg kata seungri tau apa yang berlaku ?? wtf 😡",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
