nomor_baris,file_sumber,tweet,label_saat_ini,label_seharusnya,tingkat_keyakinan,alasan,status
1387,negatif,uhuuuyyy mantap <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1388,negatif,Mendengarkan lagu masa kita remaja bukan semata2 mengingat para mantan <Wajah Menangis Gembira>  tetapi mengingatkan kita untuk bersyukur di beri umur panjang juga kebahagian sejauh ini melihat kita sekrng berjuang bukan lagi untuk diri sendiri melainkan untuk massa depan anak  <Wajah Tersenyum Dengan Mata Tersenyum>  <Wajah Tersenyum Malaikat> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1389,negatif,Full iklaaann <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1390,negatif,"sebagai lelaki memang harus melindungi wanita dan bahagia kan,apakah suami harus sabar  <Wajah Tersenyum Dengan Mata Tersenyum> .",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1391,negatif,Menikmati lagu nya sambil mnghyal <Wajah Menangis Gembira> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1392,negatif,"Aku juga sdh umur kepala 5 lbh aku ttp Heppy,serasa masih awet muda semangat karawang <Hati Merah>  <Hati Merah>  <Hati Merah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1393,negatif,"Aku yang sdh kpla 5,tetep hepi aja dengerin lagu galau ini. Nostalgia  <Hati Merah>  <Hati Merah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1394,negatif,23juni2025 masih sukak denger lagu pada jaman.ku <Wajah Menyeringai Dengan Mata Tersenyum> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1395,negatif,"Saya menyukai musik ,jadi setiap kerja selalu di barengi dgn musik, tdk terlalu  memperhatikan syair nya,  <Wajah Menangis Gembira> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1396,negatif,Kerja jd lebih rilex. <Wajah Tersenyum Dengan Mata Tersenyum> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1397,negatif,Lagunya emang mewakili isi hati jamn dulu  <Hati Merah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1398,negatif,Kamu yang buat hatiku kangen <Wajah Menangis> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1399,negatif,Saya sudah emak2 tapi masih suka banget dengar lagu2 yang mewakili hati masa mudaku <Hati Merah>  <Hati Merah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1400,negatif,2025 masih suka dengerin lagu2 ini...keinget pas waktu sekolah dulu... <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>  <Wajah Tersenyum Dengan Mata Tersenyum>  <Wajah Tersenyum Dengan Mata Tersenyum> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1401,negatif,Luar biasa  <Hati Merah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1402,negatif,Walau tidak lagi muda namun masih suka menikmati lagu-lagu yang dinyanyikan mewakili perasaan pendengarnya.  <Hati Merah>  <Hati Merah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1403,negatif,Asik mantap <Hati Merah> keren,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1405,negatif,"Sehat""kalian di manapun berada yang lagi berjuang semoga sukses dan di permudah segala urusan kalian srmua <Hati Merah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1406,negatif,Enak banget sama lagu nya sambil tidur siang  <Wajah Tersenyum Dengan Mata Tersenyum> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1407,negatif,Enak yeyak pas tidurnya <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1408,negatif,wow bagus  <Hati Merah>  <Hati Merah>  <Hati Merah>  <Hati Merah>  <Hati Merah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1409,negatif,cover firasatnya bagus banget... <Wajah Tersenyum Dengan Mata Hati> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1410,negatif,Lagi nangis dengar lagu ini enak banget  <Wajah Tersenyum Dengan Mata Tersenyum> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1411,negatif,Lagu nya pas buat menemani tidur saat lelah pulang kerja <Wajah Tersenyum Mulut Terbuka Dan Mata Tersenyum> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1413,negatif,Memang enak soalnya lagu hits semua mana aku tiap hari pake lagu ini buat kerja <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1414,negatif,sama kak <Wajah Tersenyum Mulut Terbuka Dan Mata Tersenyum>  <Mengangkat Kedua Tangan> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1415,negatif,Lagu2 melow serasa muda  <Wajah Menangis Gembira> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1416,negatif,OMG suara y bagus bangett  <Hati Merah>  <Hati Merah>  <Wajah Tersenyum Dengan Mata Tersenyum>  <Wajah Tersenyum Dengan Mata Tersenyum> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1417,negatif,Lagu nya enak banget di denger  <Wajah Mencium Dengan Mata Tertutup> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1418,negatif,Sempurna  <Hati Merah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1419,negatif,"Hari ini senang, hati gembira
Terima kasih, telah menghiburku
Kamu luar biasa, bikin aku ceria
Terima kasih telah menghiburku  <Wajah Tersenyum Dengan Mata Tersenyum> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1421,negatif,Makasih ka bisa karaokean  <Wajah Tersenyum Dengan Mata Tersenyum> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1422,negatif,Enak di dengar pas lagi bersih bersih  <Wajah Tersenyum Dengan Mata Hati> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1423,negatif,Ter fubrab² <Wajah Menangis Kencang> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1424,negatif,Salut memang <Wajah Tersenyum Dengan Mata Tersenyum>  <Wajah Tersenyum Dengan Mata Tersenyum> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1425,negatif,Bismilah  <Wajah Tersenyum Dengan Mata Tersenyum>  terimakasi moti fasi yang  luar biasa ma sa Allah,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1428,negatif,Makasih pak abdi menginpirasi semonga perinsip ini menjadi kehidupan menjadi baik  <Tangan Merapat Berdoa> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1429,negatif,"Betul sahabatku, harus sopan dan ramah sama orang <Tangan Merapat Berdoa>  <Tangan Merapat Berdoa> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1431,negatif,"Setuju, etika salah satu buat orang berhasil <Hati Merah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1432,negatif,Betul kak.. Adab lebih tinggi daripada ilmu..  <Wajah Tersenyum Simpel>  <Tangan Merapat Berdoa> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1434,negatif, <Hati Merah> kereen. Salut..hormat bpk,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1435,negatif,Terima kasih pak <Wajah Agak Tersenyum> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1436,negatif,Semoga allah membalas segala kebaik nya kang abdi <Hati Merah>  <Hati Merah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1437,negatif,Dr saya terpuruk 6 thn yang lalu ak selalu mencari ilmu dr kang Abdi skrng ak udah lebih baik aset ku dmn.. Selain mentor yang handal doa orang tua dan ingat allah <Hati Merah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1438,negatif,sukses selalu yaaa..tetap semangat dan bahagia selalu  <Tangan Merapat Berdoa>  <Tangan Merapat Berdoa> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1439,negatif,Sehat selalu pk abdi Sang motivator  <Wajah Tersenyum Dengan Mata Tersenyum> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1442,negatif,terima kasih yaa  <Tangan Merapat Berdoa>  terima kasih juga sudah jadi sahabat abdi.. <Hati Merah>  <Hati Merah>  <Hati Merah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1443,negatif,Trimakasih  pak abdi  <Hati Merah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1444,negatif,Salam santun subuh  <Hati Merah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1445,negatif,Dulu masa2 kuliah selalu denger motivasi pak abdi biar tetap semangat. Skrng udh kerja msih denger pak abdi. Sehat selalu ya pak <Wajah Tersenyum Dengan Mata Tersenyum> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1446,negatif,Amat membantu  <Hati Merah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1447,negatif,Miss merry terima kasih ya nasihat nya  <Wajah Tersenyum Dengan Mata Tersenyum>   <Hati Merah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1448,negatif,Org tua saya selalu berpesan kpd saya...saya harus jujur..komitmen..dan jgn pernah menipu org lain...tetap berjuang pada impianmu anakku Tercinta...ibumu selalu berdoa untukmu  <Tangan Merapat Berdoa>  <Tangan Merapat Berdoa>  <Tangan Merapat Berdoa>  <Tangan Merapat Berdoa>  <Tangan Merapat Berdoa> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1450,negatif,"Makasih ya miss merry, atas Motivasinya. <Wajah Tersenyum Dengan Mata Tersenyum> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1451,negatif,Kak merry kamu adalah penyemat hidupku dan motivasi dalam kehidupan ku terima kasih banyak karna selalu membuat vidio yang sangat bermakna bagi orang lain semoga kakak selalu bahagia  <Wajah Tersenyum Dengan Mata Tersenyum> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1453,negatif,Senantiasa mendegar Motifasi terbaik mu. salam sayang dari perantauan malaysia. gbu <Tangan Merapat Berdoa>  <Hati Merah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1454,negatif,"Pesan dari ibu saya <Wajah Menangis Kencang> yang slalu saya dengar <Wajah Menangis Kencang> ""semoga anak-anakku sukses semua"" <Wajah Menangis Kencang>  <Wajah Menangis Kencang>  <Wajah Menangis Kencang> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1455,negatif,"Nasihat ibuqu
apapun yang terjadi teruslah melangkah bersama tuhan pasti baik2 saja.
Trimakasih mbak merry Riana sangat termotivasi tuhan berkati. <Wajah Tersenyum Malaikat>  <Tangan Merapat Berdoa>  <Wajah Tersenyum Dengan Mata Hati> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1456,negatif,Terharu Miss <Wajah Menangis Kencang> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1457,negatif,"Nasehat dr ibu yang masih saya ingat untuk trakhir kalinya adlh hidup itu indah dan setiap org berhak bahagia ,,dan jgn lupakn Tuhan di setiap usahamu dan rencanamu <Wajah Tersenyum Dengan Mata Tersenyum> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1459,negatif,"Fokus untuk memperbaiki dirimu sendiri, nanti yang sukses kamu sendiri yang senang  <Hati Merah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1460,negatif,"Anggun banget mbak marry, panutan banget  <Wajah Tersenyum Dengan Mata Hati>  <Wajah Tersenyum Dengan Mata Hati>  <Wajah Tersenyum Dengan Mata Hati>  <Wajah Tersenyum Dengan Mata Hati>  <Wajah Tersenyum Dengan Mata Hati> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1461,negatif,Alhamdulillah selalu baik dan harus terus baik  <Tangan Merapat Berdoa>  <Tangan Merapat Berdoa>  <Wajah Menyeringai Dengan Mata Tersenyum> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1462,negatif,Terima kasih Pak Jamil  <Hati Merah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1463,negatif,Gua banget  <Hati Merah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1464,negatif,Jualan mimpi  <Tertawa Terpingkal-Pingkal>  <Tertawa Terpingkal-Pingkal>  <Tertawa Terpingkal-Pingkal> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1465,negatif,"Saya  dikasih bukumotivasi tulisan bapa kubik leadership hampir10kali ngak pernah bosan,TRIms unk motivasinya <Wajah Tersenyum Mulut Terbuka Dan Mata Tersenyum> sukses mulia",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1466,negatif,"Inspiratif, mksh pencerahannya pak, keren  <Hati Merah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1468,negatif,"Sabar2 <Wajah Jengkel Bingung>  <Wajah Jengkel Bingung> , semangat buat teman-teman lain <Otot Lengan Kuat> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1470,negatif,Luar biasa trimaksih ya pak. Saya hanya anak petani. tapi puju shukur  saya punya bisnis ingin membantu seluruh umat bebas hutang riba dan sukses sejahtra <Tangan Merapat Berdoa>  doakan saya ya pak semoga bisnis yang saya kembangkan bermanfaat bagi seluruh umat <Tangan Merapat Berdoa> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1472,negatif,Konten yang bermanfaat  <Tepuk Tangan> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1473,negatif,"alhamdulillah bisa bertemu pak jamil pas di umbul sidomuktii, orangnya ramah bangett , baikk pol.. terimakasih pak  <Wajah Menangis Kencang>  <Hati Merah> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1475,negatif,"Sunggu mulia setiap kata kata yang di keluarga kan dari mulutmu pak jamil, semoga mimpi saya juga di malam ini besok akan bermanfaat bagi banyak orang  <Tangan Merapat Berdoa> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1478,negatif,konten ini sangat bermanfaat bagi saya <Wajah Tersenyum Dengan Mata Tersenyum> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1480,negatif,Halo guys nama aku selvi nim aku E1052241023 kembali lagi ya penyakit kita kalau sudah merencanakan sesuatu pasti besok nya apa yang direncanakan A yang di lakuin B <Wajah Menangis>  <Wajah Menangis>  <Wajah Menangis>  huh semoga kita bisa konsisten ya dengan apa yang sedang kita lakukan bye jangan lupa bahagia ya hari ini  <Hati Merah>  <Hati Merah>  <Hati Merah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1482,negatif,Tangkyuhhhhh  <Hati Merah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1484,negatif,Semangat Benahi Diri <Wajah Mengedipkan Mata> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1485,negatif,sangat berguna <Hati Merah> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1487,negatif,"Hal yang paling kurang kalo masalah waktu bagi gw tuh mager dikamar. pengen mager terus, pengen kerja dari kamar yang mana terhubung dengan WiFi dan laptop, kalo mau makan, ada pembantu dirumah yang masakin. Ah, senangnya bermimpi disiang bolong. CK, menghayal lagi  <Wajah Menangis Gembira> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1488,negatif,Izin kopi yaa untuk tugas heheheh karna terinspirasi banget sma podcas ini  <Wajah Tersenyum Dengan Mata Hati> ,negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
1489,negatif,"Sangatlah penting untuk bisa memanage waktu sebaik mungkin, apalagi untuk pekerja kantoran  yang notabene. Seharian sudah sibuk di kantor... Semangat untuk pejuang rupiah semoga kita bisa memanage waktu dengan baik  <Tangan Merapat Berdoa>  <Tangan Merapat Berdoa> ",negatif,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
